"Matrix_Index_A","Matrix_Index_B","Region_A","Region_B","Connectivity_A","Connectivity_B","Difference","Effect_Size","Abs_Effect_Size","Bayesian_P_Value","Comparison","Effect_Category","Significance_Category","Combined_Category","index.x","RegionA_Area","RegionA_Side","RegionA_Name","color.x","ctxlabel.x","RSNsID.x","RSNsID17.x","X.x","Y.x","Z.x","RegionA_RSN","RegionA_RSNName","R.x","G.x","B.x","index.y","RegionB_Area","RegionB_Side","RegionB_Name","color.y","ctxlabel.y","RSNsID.y","RSNsID17.y","X.y","Y.y","Z.y","RegionB_RSN","RegionB_RSNName","R.y","G.y","B.y","Connection_Name","Network_Pair","Brain_Regions","Direction"
2,31,2,31,-0.0152412701765903,-0.00619517030638507,0.00904609987020524,0.0836096395673195,0.0836096395673195,0.682,"S1_vs_S2","Negligible","Not Significant","Neither",1,"pars orbitalis","lateral","rh-parsorbitalis","#146432","cortical",7,17,161.1,83.404,181.14,"Default","DMN",205,62,78,30,"bankssts","lateral","rh-bankssts","#196428","cortical",7,14,142.2,75.719,106.32,"Default","DMN",205,62,78,"rh-parsorbitalis ↔ rh-bankssts","DMN - DMN","pars orbitalis - bankssts","Increased"
3,31,3,31,-0.0845989932231191,-0.0502072158073219,0.0343917774157972,0.317870038477592,0.317870038477592,0.242,"S1_vs_S2","Small","Not Significant","Neither",2,"frontal pole","medial","rh-frontalpole","#640064","cortical",5,10,157.01,117.77,211.57,"Limbic","LS",220,248,164,30,"bankssts","lateral","rh-bankssts","#196428","cortical",7,14,142.2,75.719,106.32,"Default","DMN",205,62,78,"rh-frontalpole ↔ rh-bankssts","LS - DMN","frontal pole - bankssts","Increased"
4,31,4,31,-0.0437264019871425,-0.0749745495645972,-0.0312481475774547,-0.288814670806649,0.288814670806649,0.66,"S1_vs_S2","Small","Not Significant","Neither",3,"medial orbitofrontal","medial","rh-medialorbitofrontal","#c8234b","cortical",5,10,162.58,123.5,184.02,"Limbic","LS",220,248,164,30,"bankssts","lateral","rh-bankssts","#196428","cortical",7,14,142.2,75.719,106.32,"Default","DMN",205,62,78,"rh-medialorbitofrontal ↔ rh-bankssts","LS - DMN","medial orbitofrontal - bankssts","Decreased"
5,31,5,31,0.00808047986203508,0.0249180295414321,0.016837549679397,0.155623028718484,0.155623028718484,0.583,"S1_vs_S2","Negligible","Not Significant","Neither",4,"pars triangularis","lateral","rh-parstriangularis","#dc3c14","cortical",6,8,142,77.526,176.15,"Frontoparietal","FP",230,148,34,30,"bankssts","lateral","rh-bankssts","#196428","cortical",7,14,142.2,75.719,106.32,"Default","DMN",205,62,78,"rh-parstriangularis ↔ rh-bankssts","FP - DMN","pars triangularis - bankssts","Increased"
6,31,6,31,0.0108654846718369,0.0310806721758859,0.020215187504049,0.18684124266262,0.18684124266262,0.61,"S1_vs_S2","Negligible","Not Significant","Neither",5,"pars opercularis","lateral","rh-parsopercularis","#dcb48c","cortical",6,12,128.89,81.037,161,"Frontoparietal","FP",230,148,34,30,"bankssts","lateral","rh-bankssts","#196428","cortical",7,14,142.2,75.719,106.32,"Default","DMN",205,62,78,"rh-parsopercularis ↔ rh-bankssts","FP - DMN","pars opercularis - bankssts","Increased"
7,31,7,31,-0.123936339789314,-0.0476052108756996,0.0763311289136141,0.705499416080299,0.705499416080299,0.0389999999999999,"S1_vs_S2","Medium","Marginally Significant","Significant Only",6,"rostral middle frontal","lateral","rh-rostralmiddlefrontal","#4b327d","cortical",6,8,134.57,95.262,194.35,"Frontoparietal","FP",230,148,34,30,"bankssts","lateral","rh-bankssts","#196428","cortical",7,14,142.2,75.719,106.32,"Default","DMN",205,62,78,"rh-rostralmiddlefrontal ↔ rh-bankssts","FP - DMN","rostral middle frontal - bankssts","Increased"
8,31,8,31,-0.151753788295612,-0.09125707720009,0.0604967110955218,0.559147951302695,0.559147951302695,0.165,"S1_vs_S2","Medium","Not Significant","Neither",7,"superior frontal","medial","rh-superiorfrontal","#14dca0","cortical",7,16,104.96,117.04,174.33,"Default","DMN",205,62,78,30,"bankssts","lateral","rh-bankssts","#196428","cortical",7,14,142.2,75.719,106.32,"Default","DMN",205,62,78,"rh-superiorfrontal ↔ rh-bankssts","DMN - DMN","superior frontal - bankssts","Increased"
9,31,9,31,-0.134057169546211,-0.0698742764657698,0.0641828930804412,0.593217920854298,0.593217920854298,0.116,"S1_vs_S2","Medium","Not Significant","Neither",8,"caudal middle frontal","lateral","rh-caudalmiddlefrontal","#641900","cortical",6,13,102.77,92.107,159.23,"Frontoparietal","FP",230,148,34,30,"bankssts","lateral","rh-bankssts","#196428","cortical",7,14,142.2,75.719,106.32,"Default","DMN",205,62,78,"rh-caudalmiddlefrontal ↔ rh-bankssts","FP - DMN","caudal middle frontal - bankssts","Increased"
10,31,10,31,0.0517359596182396,-0.00397249252913084,-0.0557084521473704,-0.514891906094911,0.514891906094911,0.971,"S1_vs_S2","Medium","Not Significant","Neither",9,"precentral","medial","rh-precentral","#3c14dc","cortical",2,3,102.39,87.604,137.66,"Somatomotor","SM",70,130,180,30,"bankssts","lateral","rh-bankssts","#196428","cortical",7,14,142.2,75.719,106.32,"Default","DMN",205,62,78,"rh-precentral ↔ rh-bankssts","SM - DMN","precentral - bankssts","Decreased"
11,31,11,31,0.0190997971048559,-0.0283754383350088,-0.0474752354398648,-0.438795434546829,0.438795434546829,0.789,"S1_vs_S2","Small","Not Significant","Neither",10,"paracentral","medial","rh-paracentral","#3cdc3c","cortical",2,3,87.237,123.02,119.53,"Somatomotor","SM",70,130,180,30,"bankssts","lateral","rh-bankssts","#196428","cortical",7,14,142.2,75.719,106.32,"Default","DMN",205,62,78,"rh-paracentral ↔ rh-bankssts","SM - DMN","paracentral - bankssts","Decreased"
12,31,12,31,-0.0142772537063174,-0.0366124589539233,-0.0223352052476059,-0.20643575543148,0.20643575543148,0.864,"S1_vs_S2","Small","Not Significant","Neither",11,"rostral anterior cingulate","medial","rh-rostralanteriorcingulate","#50148c","cortical",7,16,145.08,123.99,181.15,"Default","DMN",205,62,78,30,"bankssts","lateral","rh-bankssts","#196428","cortical",7,14,142.2,75.719,106.32,"Default","DMN",205,62,78,"rh-rostralanteriorcingulate ↔ rh-bankssts","DMN - DMN","rostral anterior cingulate - bankssts","Decreased"
13,31,13,31,0.0159606200267179,-0.0100355550024901,-0.025996175029208,-0.240272698235391,0.240272698235391,0.997,"S1_vs_S2","Small","Not Significant","Neither",12,"caudal anterior cingulate","medial","rh-caudalanteriorcingulate","#7d64a0","cortical",4,8,121.5,124.53,165.79,"Ventral Attention","VA",196,58,250,30,"bankssts","lateral","rh-bankssts","#196428","cortical",7,14,142.2,75.719,106.32,"Default","DMN",205,62,78,"rh-caudalanteriorcingulate ↔ rh-bankssts","VA - DMN","caudal anterior cingulate - bankssts","Decreased"
14,31,14,31,0.0663695696329965,-0.000543737260460051,-0.0669133068934565,-0.618454090922213,0.618454090922213,0.991,"S1_vs_S2","Medium","Not Significant","Neither",13,"posterior cingulate","medial","rh-posteriorcingulate","#dcb4dc","cortical",2,3,107.1,124.29,127.69,"Somatomotor","SM",70,130,180,30,"bankssts","lateral","rh-bankssts","#196428","cortical",7,14,142.2,75.719,106.32,"Default","DMN",205,62,78,"rh-posteriorcingulate ↔ rh-bankssts","SM - DMN","posterior cingulate - bankssts","Decreased"
15,31,15,31,-0.0851449512638631,-0.0347080194248413,0.0504369318390218,0.466169261057074,0.466169261057074,0.135,"S1_vs_S2","Small","Not Significant","Neither",14,"isthmus cingulate","medial","rh-isthmuscingulate","#8c148c","cortical",7,16,125.08,123.11,103.98,"Default","DMN",205,62,78,30,"bankssts","lateral","rh-bankssts","#196428","cortical",7,14,142.2,75.719,106.32,"Default","DMN",205,62,78,"rh-isthmuscingulate ↔ rh-bankssts","DMN - DMN","isthmus cingulate - bankssts","Increased"
16,31,16,31,0.0798777583185658,0.0137111313691604,-0.0661666269494054,-0.611552813919968,0.611552813919968,0.967,"S1_vs_S2","Medium","Not Significant","Neither",15,"postcentral","medial","rh-postcentral","#dc1414","cortical",2,4,107.64,82.426,125.71,"Somatomotor","SM",70,130,180,30,"bankssts","lateral","rh-bankssts","#196428","cortical",7,14,142.2,75.719,106.32,"Default","DMN",205,62,78,"rh-postcentral ↔ rh-bankssts","SM - DMN","postcentral - bankssts","Decreased"
17,31,17,31,0.0741612957023834,0.0350764482879459,-0.0390848474144375,-0.361246288649547,0.361246288649547,0.998,"S1_vs_S2","Small","Not Significant","Neither",16,"supramarginal","lateral","rh-supramarginal","#50a014","cortical",4,7,116.4,75.537,113.26,"Ventral Attention","VA",196,58,250,30,"bankssts","lateral","rh-bankssts","#196428","cortical",7,14,142.2,75.719,106.32,"Default","DMN",205,62,78,"rh-supramarginal ↔ rh-bankssts","VA - DMN","supramarginal - bankssts","Decreased"
18,31,18,31,-0.0425354355585037,-0.0254474660887032,0.0170879694698005,0.157937563016864,0.157937563016864,0.538,"S1_vs_S2","Negligible","Not Significant","Neither",17,"superior parietal","medial","rh-superiorparietal","#14b48c","cortical",3,5,94.215,106.76,80.907,"Dorsal Attention","DA",0,118,14,30,"bankssts","lateral","rh-bankssts","#196428","cortical",7,14,142.2,75.719,106.32,"Default","DMN",205,62,78,"rh-superiorparietal ↔ rh-bankssts","DA - DMN","superior parietal - bankssts","Increased"
19,31,19,31,-0.104833416218114,-0.0365268556189172,0.0683065605991972,0.631331401789241,0.631331401789241,0.0960000000000001,"S1_vs_S2","Medium","Not Significant","Neither",18,"inferior parietal","lateral","rh-inferiorparietal","#dc3cdc","cortical",7,16,117.83,83.744,82.615,"Default","DMN",205,62,78,30,"bankssts","lateral","rh-bankssts","#196428","cortical",7,14,142.2,75.719,106.32,"Default","DMN",205,62,78,"rh-inferiorparietal ↔ rh-bankssts","DMN - DMN","inferior parietal - bankssts","Increased"
20,31,20,31,-0.076667472915878,-0.0327725977285971,0.0438948751872809,0.405703534774016,0.405703534774016,0.29,"S1_vs_S2","Small","Not Significant","Neither",19,"precuneus","medial","rh-precuneus","#a08cb4","cortical",7,11,110.78,120.23,88.356,"Default","DMN",205,62,78,30,"bankssts","lateral","rh-bankssts","#196428","cortical",7,14,142.2,75.719,106.32,"Default","DMN",205,62,78,"rh-precuneus ↔ rh-bankssts","DMN - DMN","precuneus - bankssts","Increased"
21,31,21,31,-0.0455620393239675,-0.000891295061389582,0.0446707442625779,0.412874595747007,0.412874595747007,0.806,"S1_vs_S2","Small","Not Significant","Neither",20,"cuneus","medial","rh-cuneus","#dc1464","cortical",1,2,126.55,120.01,67.225,"Visual","VIS",120,18,134,30,"bankssts","lateral","rh-bankssts","#196428","cortical",7,14,142.2,75.719,106.32,"Default","DMN",205,62,78,"rh-cuneus ↔ rh-bankssts","VIS - DMN","cuneus - bankssts","Increased"
22,31,22,31,-0.00596392722917951,0.0416167718829816,0.0475806991121611,0.439770194913691,0.439770194913691,0.796,"S1_vs_S2","Small","Not Significant","Neither",21,"pericalcarine","medial","rh-pericalcarine","#78643c","cortical",1,2,141.12,116.39,66.125,"Visual","VIS",120,18,134,30,"bankssts","lateral","rh-bankssts","#196428","cortical",7,14,142.2,75.719,106.32,"Default","DMN",205,62,78,"rh-pericalcarine ↔ rh-bankssts","VIS - DMN","pericalcarine - bankssts","Increased"
23,31,23,31,-0.0142242766512479,0.037361772859014,0.051586049510262,0.476790115977024,0.476790115977024,0.915,"S1_vs_S2","Small","Not Significant","Neither",22,"lateral occipital","medial","rh-lateraloccipital","#141e8c","cortical",1,1,146.65,96.814,58.337,"Visual","VIS",120,18,134,30,"bankssts","lateral","rh-bankssts","#196428","cortical",7,14,142.2,75.719,106.32,"Default","DMN",205,62,78,"rh-lateraloccipital ↔ rh-bankssts","VIS - DMN","lateral occipital - bankssts","Increased"
24,31,24,31,0.00136141465929374,0.0588531586261829,0.0574917439668891,0.531374189997656,0.531374189997656,0.822,"S1_vs_S2","Medium","Not Significant","Neither",23,"lingual","medial","rh-lingual","#e18c8c","cortical",1,2,149.93,115.02,82.742,"Visual","VIS",120,18,134,30,"bankssts","lateral","rh-bankssts","#196428","cortical",7,14,142.2,75.719,106.32,"Default","DMN",205,62,78,"rh-lingual ↔ rh-bankssts","VIS - DMN","lingual - bankssts","Increased"
25,31,25,31,0.034927501421447,0.0552974159287414,0.0203699145072944,0.188271325146597,0.188271325146597,0.976,"S1_vs_S2","Negligible","Not Significant","Neither",24,"fusiform","medial","rh-fusiform","#b4dc8c","cortical",1,1,171.77,96.248,108.3,"Visual","VIS",120,18,134,30,"bankssts","lateral","rh-bankssts","#196428","cortical",7,14,142.2,75.719,106.32,"Default","DMN",205,62,78,"rh-fusiform ↔ rh-bankssts","VIS - DMN","fusiform - bankssts","Increased"
26,31,26,31,0.0293360595082708,0.0214064104180542,-0.00792964909021656,-0.0732907122230662,0.0732907122230662,0.932,"S1_vs_S2","Negligible","Not Significant","Neither",25,"parahippocampal","medial","rh-parahippocampal","#14dc3c","cortical",8,18,164.83,105.64,117.48,"Subcortical","SUB",255,255,0,30,"bankssts","lateral","rh-bankssts","#196428","cortical",7,14,142.2,75.719,106.32,"Default","DMN",205,62,78,"rh-parahippocampal ↔ rh-bankssts","SUB - DMN","parahippocampal - bankssts","Decreased"
27,31,27,31,0.0316536316575095,-0.00237701706169699,-0.0340306487192065,-0.314532264122612,0.314532264122612,0.611,"S1_vs_S2","Small","Not Significant","Neither",26,"entorhinal","medial","rh-entorhinal","#dc140a","cortical",5,9,180.57,104.94,144.98,"Limbic","LS",220,248,164,30,"bankssts","lateral","rh-bankssts","#196428","cortical",7,14,142.2,75.719,106.32,"Default","DMN",205,62,78,"rh-entorhinal ↔ rh-bankssts","LS - DMN","entorhinal - bankssts","Decreased"
28,31,28,31,0.0575817832721401,0.00734056616091045,-0.0502412171112296,-0.464360344719259,0.464360344719259,0.112,"S1_vs_S2","Small","Not Significant","Neither",27,"temporal pole","medial","rh-temporalpole","#464646","cortical",5,9,182.93,97.984,162.88,"Limbic","LS",220,248,164,30,"bankssts","lateral","rh-bankssts","#196428","cortical",7,14,142.2,75.719,106.32,"Default","DMN",205,62,78,"rh-temporalpole ↔ rh-bankssts","LS - DMN","temporal pole - bankssts","Decreased"
29,31,29,31,0.00925781335251576,0.0264943979129058,0.01723658456039,0.159311155430913,0.159311155430913,0.99,"S1_vs_S2","Negligible","Not Significant","Neither",28,"inferior temporal","lateral","rh-inferiortemporal","#b42878","cortical",5,9,174.27,78.611,116.28,"Limbic","LS",220,248,164,30,"bankssts","lateral","rh-bankssts","#196428","cortical",7,14,142.2,75.719,106.32,"Default","DMN",205,62,78,"rh-inferiortemporal ↔ rh-bankssts","LS - DMN","inferior temporal - bankssts","Increased"
30,31,30,31,0.0548431732172882,0.0477130324735913,-0.00713014074369695,-0.0659011625118434,0.0659011625118434,0.93,"S1_vs_S2","Negligible","Not Significant","Neither",29,"middle temporal","lateral","rh-middletemporal","#a06432","cortical",7,17,162.96,70.445,121.55,"Default","DMN",205,62,78,30,"bankssts","lateral","rh-bankssts","#196428","cortical",7,14,142.2,75.719,106.32,"Default","DMN",205,62,78,"rh-middletemporal ↔ rh-bankssts","DMN - DMN","middle temporal - bankssts","Decreased"
1,32,1,32,0.102912762223306,0.014421509466494,-0.0884912527568116,-0.817890787633955,0.817890787633955,0.565,"S1_vs_S2","Large","Not Significant","Large Effect Only",0,"lateral orbitofrontal","medial","rh-lateralorbitofrontal","#000000","cortical",5,10,166.42,105.56,175.97,"Limbic","LS",220,248,164,31,"superior temporal","lateral","rh-superiortemporal","#8cdcdc","cortical",2,4,152.47,72.882,137.34,"Somatomotor","SM",70,130,180,"rh-lateralorbitofrontal ↔ rh-superiortemporal","LS - SM","lateral orbitofrontal - superior temporal","Decreased"
2,32,2,32,-0.00208041571952073,0.0106857034113822,0.0127661191309029,0.117992354110947,0.117992354110947,0.767,"S1_vs_S2","Negligible","Not Significant","Neither",1,"pars orbitalis","lateral","rh-parsorbitalis","#146432","cortical",7,17,161.1,83.404,181.14,"Default","DMN",205,62,78,31,"superior temporal","lateral","rh-superiortemporal","#8cdcdc","cortical",2,4,152.47,72.882,137.34,"Somatomotor","SM",70,130,180,"rh-parsorbitalis ↔ rh-superiortemporal","DMN - SM","pars orbitalis - superior temporal","Increased"
3,32,3,32,-0.149449016786645,-0.0732940857458397,0.0761549310408049,0.703870886564876,0.703870886564876,0.243,"S1_vs_S2","Medium","Not Significant","Neither",2,"frontal pole","medial","rh-frontalpole","#640064","cortical",5,10,157.01,117.77,211.57,"Limbic","LS",220,248,164,31,"superior temporal","lateral","rh-superiortemporal","#8cdcdc","cortical",2,4,152.47,72.882,137.34,"Somatomotor","SM",70,130,180,"rh-frontalpole ↔ rh-superiortemporal","LS - SM","frontal pole - superior temporal","Increased"
4,32,4,32,-0.0320872680071945,-0.0676541696823792,-0.0355669016751847,-0.328731262340244,0.328731262340244,0.819,"S1_vs_S2","Small","Not Significant","Neither",3,"medial orbitofrontal","medial","rh-medialorbitofrontal","#c8234b","cortical",5,10,162.58,123.5,184.02,"Limbic","LS",220,248,164,31,"superior temporal","lateral","rh-superiortemporal","#8cdcdc","cortical",2,4,152.47,72.882,137.34,"Somatomotor","SM",70,130,180,"rh-medialorbitofrontal ↔ rh-superiortemporal","LS - SM","medial orbitofrontal - superior temporal","Decreased"
5,32,5,32,0.0494080628934088,0.0399203911272736,-0.00948767176613521,-0.0876909196318215,0.0876909196318215,0.961,"S1_vs_S2","Negligible","Not Significant","Neither",4,"pars triangularis","lateral","rh-parstriangularis","#dc3c14","cortical",6,8,142,77.526,176.15,"Frontoparietal","FP",230,148,34,31,"superior temporal","lateral","rh-superiortemporal","#8cdcdc","cortical",2,4,152.47,72.882,137.34,"Somatomotor","SM",70,130,180,"rh-parstriangularis ↔ rh-superiortemporal","FP - SM","pars triangularis - superior temporal","Decreased"
6,32,6,32,0.055674302340835,0.0459187710886153,-0.00975553125221968,-0.0901666423639984,0.0901666423639984,0.949,"S1_vs_S2","Negligible","Not Significant","Neither",5,"pars opercularis","lateral","rh-parsopercularis","#dcb48c","cortical",6,12,128.89,81.037,161,"Frontoparietal","FP",230,148,34,31,"superior temporal","lateral","rh-superiortemporal","#8cdcdc","cortical",2,4,152.47,72.882,137.34,"Somatomotor","SM",70,130,180,"rh-parsopercularis ↔ rh-superiortemporal","FP - SM","pars opercularis - superior temporal","Decreased"
7,32,7,32,-0.209849615907542,-0.0975694479079695,0.112280167999573,1.03776262828164,1.03776262828164,0.24,"S1_vs_S2","Large","Not Significant","Large Effect Only",6,"rostral middle frontal","lateral","rh-rostralmiddlefrontal","#4b327d","cortical",6,8,134.57,95.262,194.35,"Frontoparietal","FP",230,148,34,31,"superior temporal","lateral","rh-superiortemporal","#8cdcdc","cortical",2,4,152.47,72.882,137.34,"Somatomotor","SM",70,130,180,"rh-rostralmiddlefrontal ↔ rh-superiortemporal","FP - SM","rostral middle frontal - superior temporal","Increased"
8,32,8,32,-0.255497114524704,-0.16019859859376,0.0952985159309445,0.88080771632095,0.88080771632095,0.457,"S1_vs_S2","Large","Not Significant","Large Effect Only",7,"superior frontal","medial","rh-superiorfrontal","#14dca0","cortical",7,16,104.96,117.04,174.33,"Default","DMN",205,62,78,31,"superior temporal","lateral","rh-superiortemporal","#8cdcdc","cortical",2,4,152.47,72.882,137.34,"Somatomotor","SM",70,130,180,"rh-superiorfrontal ↔ rh-superiortemporal","DMN - SM","superior frontal - superior temporal","Increased"
9,32,9,32,-0.239764389730753,-0.138074417286005,0.101689972444748,0.939881503156907,0.939881503156907,0.536,"S1_vs_S2","Large","Not Significant","Large Effect Only",8,"caudal middle frontal","lateral","rh-caudalmiddlefrontal","#641900","cortical",6,13,102.77,92.107,159.23,"Frontoparietal","FP",230,148,34,31,"superior temporal","lateral","rh-superiortemporal","#8cdcdc","cortical",2,4,152.47,72.882,137.34,"Somatomotor","SM",70,130,180,"rh-caudalmiddlefrontal ↔ rh-superiortemporal","FP - SM","caudal middle frontal - superior temporal","Increased"
10,32,10,32,0.166826628698357,0.00120731640957573,-0.165619312288782,-1.53075592847044,1.53075592847044,0.951,"S1_vs_S2","Large","Not Significant","Large Effect Only",9,"precentral","medial","rh-precentral","#3c14dc","cortical",2,3,102.39,87.604,137.66,"Somatomotor","SM",70,130,180,31,"superior temporal","lateral","rh-superiortemporal","#8cdcdc","cortical",2,4,152.47,72.882,137.34,"Somatomotor","SM",70,130,180,"rh-precentral ↔ rh-superiortemporal","SM - SM","precentral - superior temporal","Decreased"
11,32,11,32,0.0757256974030845,-0.0444349635847249,-0.120160660987809,-1.11059900946392,1.11059900946392,0.832,"S1_vs_S2","Large","Not Significant","Large Effect Only",10,"paracentral","medial","rh-paracentral","#3cdc3c","cortical",2,3,87.237,123.02,119.53,"Somatomotor","SM",70,130,180,31,"superior temporal","lateral","rh-superiortemporal","#8cdcdc","cortical",2,4,152.47,72.882,137.34,"Somatomotor","SM",70,130,180,"rh-paracentral ↔ rh-superiortemporal","SM - SM","paracentral - superior temporal","Decreased"
12,32,12,32,0.0287046934238273,-0.0183710545559948,-0.0470757479798221,-0.435103124819425,0.435103124819425,0.946,"S1_vs_S2","Small","Not Significant","Neither",11,"rostral anterior cingulate","medial","rh-rostralanteriorcingulate","#50148c","cortical",7,16,145.08,123.99,181.15,"Default","DMN",205,62,78,31,"superior temporal","lateral","rh-superiortemporal","#8cdcdc","cortical",2,4,152.47,72.882,137.34,"Somatomotor","SM",70,130,180,"rh-rostralanteriorcingulate ↔ rh-superiortemporal","DMN - SM","rostral anterior cingulate - superior temporal","Decreased"
13,32,13,32,0.0876699182174086,-0.0107801135237144,-0.098450031741123,-0.909935971011969,0.909935971011969,0.98,"S1_vs_S2","Large","Not Significant","Large Effect Only",12,"caudal anterior cingulate","medial","rh-caudalanteriorcingulate","#7d64a0","cortical",4,8,121.5,124.53,165.79,"Ventral Attention","VA",196,58,250,31,"superior temporal","lateral","rh-superiortemporal","#8cdcdc","cortical",2,4,152.47,72.882,137.34,"Somatomotor","SM",70,130,180,"rh-caudalanteriorcingulate ↔ rh-superiortemporal","VA - SM","caudal anterior cingulate - superior temporal","Decreased"
14,32,14,32,0.199840992283363,0.0063453072542159,-0.193495685029147,-1.78840657468349,1.78840657468349,0.988,"S1_vs_S2","Large","Not Significant","Large Effect Only",13,"posterior cingulate","medial","rh-posteriorcingulate","#dcb4dc","cortical",2,3,107.1,124.29,127.69,"Somatomotor","SM",70,130,180,31,"superior temporal","lateral","rh-superiortemporal","#8cdcdc","cortical",2,4,152.47,72.882,137.34,"Somatomotor","SM",70,130,180,"rh-posteriorcingulate ↔ rh-superiortemporal","SM - SM","posterior cingulate - superior temporal","Decreased"
15,32,15,32,-0.188072858458991,-0.0916177796072945,0.0964550788516964,0.891497384833177,0.891497384833177,0.306,"S1_vs_S2","Large","Not Significant","Large Effect Only",14,"isthmus cingulate","medial","rh-isthmuscingulate","#8c148c","cortical",7,16,125.08,123.11,103.98,"Default","DMN",205,62,78,31,"superior temporal","lateral","rh-superiortemporal","#8cdcdc","cortical",2,4,152.47,72.882,137.34,"Somatomotor","SM",70,130,180,"rh-isthmuscingulate ↔ rh-superiortemporal","DMN - SM","isthmus cingulate - superior temporal","Increased"
16,32,16,32,0.218163453953219,0.0444178271953289,-0.17374562675789,-1.60586434353567,1.60586434353567,0.997,"S1_vs_S2","Large","Not Significant","Large Effect Only",15,"postcentral","medial","rh-postcentral","#dc1414","cortical",2,4,107.64,82.426,125.71,"Somatomotor","SM",70,130,180,31,"superior temporal","lateral","rh-superiortemporal","#8cdcdc","cortical",2,4,152.47,72.882,137.34,"Somatomotor","SM",70,130,180,"rh-postcentral ↔ rh-superiortemporal","SM - SM","postcentral - superior temporal","Decreased"
17,32,17,32,0.189885424738384,0.0650439813688866,-0.124841443369497,-1.1538616898943,1.1538616898943,0.999,"S1_vs_S2","Large","Not Significant","Large Effect Only",16,"supramarginal","lateral","rh-supramarginal","#50a014","cortical",4,7,116.4,75.537,113.26,"Ventral Attention","VA",196,58,250,31,"superior temporal","lateral","rh-superiortemporal","#8cdcdc","cortical",2,4,152.47,72.882,137.34,"Somatomotor","SM",70,130,180,"rh-supramarginal ↔ rh-superiortemporal","VA - SM","supramarginal - superior temporal","Decreased"
18,32,18,32,-0.100810622653878,-0.0903209810594017,0.0104896415944759,0.0969517433466714,0.0969517433466714,0.932,"S1_vs_S2","Negligible","Not Significant","Neither",17,"superior parietal","medial","rh-superiorparietal","#14b48c","cortical",3,5,94.215,106.76,80.907,"Dorsal Attention","DA",0,118,14,31,"superior temporal","lateral","rh-superiortemporal","#8cdcdc","cortical",2,4,152.47,72.882,137.34,"Somatomotor","SM",70,130,180,"rh-superiorparietal ↔ rh-superiortemporal","DA - SM","superior parietal - superior temporal","Increased"
19,32,19,32,-0.215204085476774,-0.099523844045369,0.115680241431405,1.06918820595785,1.06918820595785,0.701,"S1_vs_S2","Large","Not Significant","Large Effect Only",18,"inferior parietal","lateral","rh-inferiorparietal","#dc3cdc","cortical",7,16,117.83,83.744,82.615,"Default","DMN",205,62,78,31,"superior temporal","lateral","rh-superiortemporal","#8cdcdc","cortical",2,4,152.47,72.882,137.34,"Somatomotor","SM",70,130,180,"rh-inferiorparietal ↔ rh-superiortemporal","DMN - SM","inferior parietal - superior temporal","Increased"
20,32,20,32,-0.188439724940609,-0.118108464952441,0.0703312599881679,0.65004492348068,0.65004492348068,0.566,"S1_vs_S2","Medium","Not Significant","Neither",19,"precuneus","medial","rh-precuneus","#a08cb4","cortical",7,11,110.78,120.23,88.356,"Default","DMN",205,62,78,31,"superior temporal","lateral","rh-superiortemporal","#8cdcdc","cortical",2,4,152.47,72.882,137.34,"Somatomotor","SM",70,130,180,"rh-precuneus ↔ rh-superiortemporal","DMN - SM","precuneus - superior temporal","Increased"
21,32,21,32,-0.176043647080469,-0.107361126627047,0.0686825204534228,0.634806254859028,0.634806254859028,0.967,"S1_vs_S2","Medium","Not Significant","Neither",20,"cuneus","medial","rh-cuneus","#dc1464","cortical",1,2,126.55,120.01,67.225,"Visual","VIS",120,18,134,31,"superior temporal","lateral","rh-superiortemporal","#8cdcdc","cortical",2,4,152.47,72.882,137.34,"Somatomotor","SM",70,130,180,"rh-cuneus ↔ rh-superiortemporal","VIS - SM","cuneus - superior temporal","Increased"
22,32,22,32,-0.122885062547419,-0.0507052412432438,0.0721798213041751,0.667130468363786,0.667130468363786,0.975,"S1_vs_S2","Medium","Not Significant","Neither",21,"pericalcarine","medial","rh-pericalcarine","#78643c","cortical",1,2,141.12,116.39,66.125,"Visual","VIS",120,18,134,31,"superior temporal","lateral","rh-superiortemporal","#8cdcdc","cortical",2,4,152.47,72.882,137.34,"Somatomotor","SM",70,130,180,"rh-pericalcarine ↔ rh-superiortemporal","VIS - SM","pericalcarine - superior temporal","Increased"
23,32,23,32,-0.129553485229326,-0.0290359086320705,0.100517576597255,0.929045496961363,0.929045496961363,0.994,"S1_vs_S2","Large","Not Significant","Large Effect Only",22,"lateral occipital","medial","rh-lateraloccipital","#141e8c","cortical",1,1,146.65,96.814,58.337,"Visual","VIS",120,18,134,31,"superior temporal","lateral","rh-superiortemporal","#8cdcdc","cortical",2,4,152.47,72.882,137.34,"Somatomotor","SM",70,130,180,"rh-lateraloccipital ↔ rh-superiortemporal","VIS - SM","lateral occipital - superior temporal","Increased"
