"Matrix_Index_A","Matrix_Index_B","Region_A","Region_B","Connectivity_A","Connectivity_B","Difference","Effect_Size","Abs_Effect_Size","Bayesian_P_Value","Comparison","Effect_Category","Significance_Category","Combined_Category","index.x","RegionA_Area","RegionA_Side","RegionA_Name","color.x","ctxlabel.x","RSNsID.x","RSNsID17.x","X.x","Y.x","Z.x","RegionA_RSN","RegionA_RSNName","R.x","G.x","B.x","index.y","RegionB_Area","RegionB_Side","RegionB_Name","color.y","ctxlabel.y","RSNsID.y","RSNsID17.y","X.y","Y.y","Z.y","RegionB_RSN","RegionB_RSNName","R.y","G.y","B.y","Connection_Name","Network_Pair","Brain_Regions","Direction"
21,22,21,22,0.353129134685872,0.273659875786117,-0.0794692588997551,-0.729335127918372,0.729335127918372,0.473,"S1_vs_S3","Medium","Not Significant","Neither",20,"cuneus","medial","rh-cuneus","#dc1464","cortical",1,2,126.55,120.01,67.225,"Visual","VIS",120,18,134,21,"pericalcarine","medial","rh-pericalcarine","#78643c","cortical",1,2,141.12,116.39,66.125,"Visual","VIS",120,18,134,"rh-cuneus ↔ rh-pericalcarine","VIS - VIS","cuneus - pericalcarine","Decreased"
1,23,1,23,-0.131237132344685,-0.125056517911542,0.00618061443314211,0.0567230559416192,0.0567230559416192,0.977,"S1_vs_S3","Negligible","Not Significant","Neither",0,"lateral orbitofrontal","medial","rh-lateralorbitofrontal","#000000","cortical",5,10,166.42,105.56,175.97,"Limbic","LS",220,248,164,22,"lateral occipital","medial","rh-lateraloccipital","#141e8c","cortical",1,1,146.65,96.814,58.337,"Visual","VIS",120,18,134,"rh-lateralorbitofrontal ↔ rh-lateraloccipital","LS - VIS","lateral orbitofrontal - lateral occipital","Increased"
2,23,2,23,-0.0391526335847305,-0.102421832459131,-0.0632691988744002,-0.580657853026684,0.580657853026684,0.296,"S1_vs_S3","Medium","Not Significant","Neither",1,"pars orbitalis","lateral","rh-parsorbitalis","#146432","cortical",7,17,161.1,83.404,181.14,"Default","DMN",205,62,78,22,"lateral occipital","medial","rh-lateraloccipital","#141e8c","cortical",1,1,146.65,96.814,58.337,"Visual","VIS",120,18,134,"rh-parsorbitalis ↔ rh-lateraloccipital","DMN - VIS","pars orbitalis - lateral occipital","Decreased"
3,23,3,23,-0.0307313891678342,-0.0481452579570147,-0.0174138687891805,-0.159817096532025,0.159817096532025,0.993,"S1_vs_S3","Negligible","Not Significant","Neither",2,"frontal pole","medial","rh-frontalpole","#640064","cortical",5,10,157.01,117.77,211.57,"Limbic","LS",220,248,164,22,"lateral occipital","medial","rh-lateraloccipital","#141e8c","cortical",1,1,146.65,96.814,58.337,"Visual","VIS",120,18,134,"rh-frontalpole ↔ rh-lateraloccipital","LS - VIS","frontal pole - lateral occipital","Decreased"
4,23,4,23,-0.174849745236861,-0.147151635446155,0.0276981097907064,0.254201495357901,0.254201495357901,0.781,"S1_vs_S3","Small","Not Significant","Neither",3,"medial orbitofrontal","medial","rh-medialorbitofrontal","#c8234b","cortical",5,10,162.58,123.5,184.02,"Limbic","LS",220,248,164,22,"lateral occipital","medial","rh-lateraloccipital","#141e8c","cortical",1,1,146.65,96.814,58.337,"Visual","VIS",120,18,134,"rh-medialorbitofrontal ↔ rh-lateraloccipital","LS - VIS","medial orbitofrontal - lateral occipital","Increased"
5,23,5,23,-0.0478747720299581,-0.0877232485167261,-0.039848476486768,-0.365712403742055,0.365712403742055,0.41,"S1_vs_S3","Small","Not Significant","Neither",4,"pars triangularis","lateral","rh-parstriangularis","#dc3c14","cortical",6,8,142,77.526,176.15,"Frontoparietal","FP",230,148,34,22,"lateral occipital","medial","rh-lateraloccipital","#141e8c","cortical",1,1,146.65,96.814,58.337,"Visual","VIS",120,18,134,"rh-parstriangularis ↔ rh-lateraloccipital","FP - VIS","pars triangularis - lateral occipital","Decreased"
6,23,6,23,-0.0516823063411251,-0.0736292297023588,-0.0219469233612337,-0.201419547365748,0.201419547365748,0.659,"S1_vs_S3","Small","Not Significant","Neither",5,"pars opercularis","lateral","rh-parsopercularis","#dcb48c","cortical",6,12,128.89,81.037,161,"Frontoparietal","FP",230,148,34,22,"lateral occipital","medial","rh-lateraloccipital","#141e8c","cortical",1,1,146.65,96.814,58.337,"Visual","VIS",120,18,134,"rh-parsopercularis ↔ rh-lateraloccipital","FP - VIS","pars opercularis - lateral occipital","Decreased"
7,23,7,23,-0.0174301593942458,-0.0912316891343466,-0.0738015297401007,-0.677319115325659,0.677319115325659,0.721,"S1_vs_S3","Medium","Not Significant","Neither",6,"rostral middle frontal","lateral","rh-rostralmiddlefrontal","#4b327d","cortical",6,8,134.57,95.262,194.35,"Frontoparietal","FP",230,148,34,22,"lateral occipital","medial","rh-lateraloccipital","#141e8c","cortical",1,1,146.65,96.814,58.337,"Visual","VIS",120,18,134,"rh-rostralmiddlefrontal ↔ rh-lateraloccipital","FP - VIS","rostral middle frontal - lateral occipital","Decreased"
8,23,8,23,-0.0619910280675205,-0.0952483947323414,-0.0332573666648208,-0.305221995354358,0.305221995354358,0.939,"S1_vs_S3","Small","Not Significant","Neither",7,"superior frontal","medial","rh-superiorfrontal","#14dca0","cortical",7,16,104.96,117.04,174.33,"Default","DMN",205,62,78,22,"lateral occipital","medial","rh-lateraloccipital","#141e8c","cortical",1,1,146.65,96.814,58.337,"Visual","VIS",120,18,134,"rh-superiorfrontal ↔ rh-lateraloccipital","DMN - VIS","superior frontal - lateral occipital","Decreased"
9,23,9,23,-0.00466817069200337,-0.0406271306028629,-0.0359589599108595,-0.330016071490999,0.330016071490999,0.967,"S1_vs_S3","Small","Not Significant","Neither",8,"caudal middle frontal","lateral","rh-caudalmiddlefrontal","#641900","cortical",6,13,102.77,92.107,159.23,"Frontoparietal","FP",230,148,34,22,"lateral occipital","medial","rh-lateraloccipital","#141e8c","cortical",1,1,146.65,96.814,58.337,"Visual","VIS",120,18,134,"rh-caudalmiddlefrontal ↔ rh-lateraloccipital","FP - VIS","caudal middle frontal - lateral occipital","Decreased"
10,23,10,23,-0.194906744354854,-0.0914567350686331,0.103450009286221,0.949420276475679,0.949420276475679,0.938,"S1_vs_S3","Large","Not Significant","Large Effect Only",9,"precentral","medial","rh-precentral","#3c14dc","cortical",2,3,102.39,87.604,137.66,"Somatomotor","SM",70,130,180,22,"lateral occipital","medial","rh-lateraloccipital","#141e8c","cortical",1,1,146.65,96.814,58.337,"Visual","VIS",120,18,134,"rh-precentral ↔ rh-lateraloccipital","SM - VIS","precentral - lateral occipital","Increased"
11,23,11,23,-0.13714950481128,-0.0396750134932527,0.0974744913180273,0.894579508837356,0.894579508837356,0.612,"S1_vs_S3","Large","Not Significant","Large Effect Only",10,"paracentral","medial","rh-paracentral","#3cdc3c","cortical",2,3,87.237,123.02,119.53,"Somatomotor","SM",70,130,180,22,"lateral occipital","medial","rh-lateraloccipital","#141e8c","cortical",1,1,146.65,96.814,58.337,"Visual","VIS",120,18,134,"rh-paracentral ↔ rh-lateraloccipital","SM - VIS","paracentral - lateral occipital","Increased"
12,23,12,23,-0.160734869113512,-0.138722140530411,0.0220127285831016,0.202023479761408,0.202023479761408,0.76,"S1_vs_S3","Small","Not Significant","Neither",11,"rostral anterior cingulate","medial","rh-rostralanteriorcingulate","#50148c","cortical",7,16,145.08,123.99,181.15,"Default","DMN",205,62,78,22,"lateral occipital","medial","rh-lateraloccipital","#141e8c","cortical",1,1,146.65,96.814,58.337,"Visual","VIS",120,18,134,"rh-rostralanteriorcingulate ↔ rh-lateraloccipital","DMN - VIS","rostral anterior cingulate - lateral occipital","Increased"
13,23,13,23,-0.147661090976495,-0.112414707691695,0.0352463832848001,0.32347634566602,0.32347634566602,0.954,"S1_vs_S3","Small","Not Significant","Neither",12,"caudal anterior cingulate","medial","rh-caudalanteriorcingulate","#7d64a0","cortical",4,8,121.5,124.53,165.79,"Ventral Attention","VA",196,58,250,22,"lateral occipital","medial","rh-lateraloccipital","#141e8c","cortical",1,1,146.65,96.814,58.337,"Visual","VIS",120,18,134,"rh-caudalanteriorcingulate ↔ rh-lateraloccipital","VA - VIS","caudal anterior cingulate - lateral occipital","Increased"
14,23,14,23,-0.23419647774367,-0.105126006291191,0.129070471452479,1.18455400378182,1.18455400378182,0.965,"S1_vs_S3","Large","Not Significant","Large Effect Only",13,"posterior cingulate","medial","rh-posteriorcingulate","#dcb4dc","cortical",2,3,107.1,124.29,127.69,"Somatomotor","SM",70,130,180,22,"lateral occipital","medial","rh-lateraloccipital","#141e8c","cortical",1,1,146.65,96.814,58.337,"Visual","VIS",120,18,134,"rh-posteriorcingulate ↔ rh-lateraloccipital","SM - VIS","posterior cingulate - lateral occipital","Increased"
15,23,15,23,0.0484108495249271,0.0469447273566527,-0.00146612216827448,-0.0134554469734174,0.0134554469734174,0.97,"S1_vs_S3","Negligible","Not Significant","Neither",14,"isthmus cingulate","medial","rh-isthmuscingulate","#8c148c","cortical",7,16,125.08,123.11,103.98,"Default","DMN",205,62,78,22,"lateral occipital","medial","rh-lateraloccipital","#141e8c","cortical",1,1,146.65,96.814,58.337,"Visual","VIS",120,18,134,"rh-isthmuscingulate ↔ rh-lateraloccipital","DMN - VIS","isthmus cingulate - lateral occipital","Decreased"
16,23,16,23,-0.208388629391949,-0.0711697871876161,0.137218842204333,1.25933629201387,1.25933629201387,0.937,"S1_vs_S3","Large","Not Significant","Large Effect Only",15,"postcentral","medial","rh-postcentral","#dc1414","cortical",2,4,107.64,82.426,125.71,"Somatomotor","SM",70,130,180,22,"lateral occipital","medial","rh-lateraloccipital","#141e8c","cortical",1,1,146.65,96.814,58.337,"Visual","VIS",120,18,134,"rh-postcentral ↔ rh-lateraloccipital","SM - VIS","postcentral - lateral occipital","Increased"
17,23,17,23,-0.136283134248196,-0.0540900931230489,0.0821930411251473,0.754332845089537,0.754332845089537,0.986,"S1_vs_S3","Medium","Not Significant","Neither",16,"supramarginal","lateral","rh-supramarginal","#50a014","cortical",4,7,116.4,75.537,113.26,"Ventral Attention","VA",196,58,250,22,"lateral occipital","medial","rh-lateraloccipital","#141e8c","cortical",1,1,146.65,96.814,58.337,"Visual","VIS",120,18,134,"rh-supramarginal ↔ rh-lateraloccipital","VA - VIS","supramarginal - lateral occipital","Increased"
18,23,18,23,0.0543739309543906,0.0776323016700259,0.0232583707156353,0.213455454548262,0.213455454548262,0.489,"S1_vs_S3","Small","Not Significant","Neither",17,"superior parietal","medial","rh-superiorparietal","#14b48c","cortical",3,5,94.215,106.76,80.907,"Dorsal Attention","DA",0,118,14,22,"lateral occipital","medial","rh-lateraloccipital","#141e8c","cortical",1,1,146.65,96.814,58.337,"Visual","VIS",120,18,134,"rh-superiorparietal ↔ rh-lateraloccipital","DA - VIS","superior parietal - lateral occipital","Increased"
19,23,19,23,0.0573579686551092,0.037169590742443,-0.0201883779126662,-0.185280363643157,0.185280363643157,0.994,"S1_vs_S3","Negligible","Not Significant","Neither",18,"inferior parietal","lateral","rh-inferiorparietal","#dc3cdc","cortical",7,16,117.83,83.744,82.615,"Default","DMN",205,62,78,22,"lateral occipital","medial","rh-lateraloccipital","#141e8c","cortical",1,1,146.65,96.814,58.337,"Visual","VIS",120,18,134,"rh-inferiorparietal ↔ rh-lateraloccipital","DMN - VIS","inferior parietal - lateral occipital","Decreased"
20,23,20,23,0.0980754141993436,0.0972078109804255,-0.000867603218918142,-0.00796249409410315,0.00796249409410315,0.892,"S1_vs_S3","Negligible","Not Significant","Neither",19,"precuneus","medial","rh-precuneus","#a08cb4","cortical",7,11,110.78,120.23,88.356,"Default","DMN",205,62,78,22,"lateral occipital","medial","rh-lateraloccipital","#141e8c","cortical",1,1,146.65,96.814,58.337,"Visual","VIS",120,18,134,"rh-precuneus ↔ rh-lateraloccipital","DMN - VIS","precuneus - lateral occipital","Decreased"
21,23,21,23,0.26487465794786,0.19474031193663,-0.0701343460112299,-0.643663259576834,0.643663259576834,0.585,"S1_vs_S3","Medium","Not Significant","Neither",20,"cuneus","medial","rh-cuneus","#dc1464","cortical",1,2,126.55,120.01,67.225,"Visual","VIS",120,18,134,22,"lateral occipital","medial","rh-lateraloccipital","#141e8c","cortical",1,1,146.65,96.814,58.337,"Visual","VIS",120,18,134,"rh-cuneus ↔ rh-lateraloccipital","VIS - VIS","cuneus - lateral occipital","Decreased"
22,23,22,23,0.340537779147297,0.215102170099607,-0.12543560904769,-1.15119477942681,1.15119477942681,0.227,"S1_vs_S3","Large","Not Significant","Large Effect Only",21,"pericalcarine","medial","rh-pericalcarine","#78643c","cortical",1,2,141.12,116.39,66.125,"Visual","VIS",120,18,134,22,"lateral occipital","medial","rh-lateraloccipital","#141e8c","cortical",1,1,146.65,96.814,58.337,"Visual","VIS",120,18,134,"rh-pericalcarine ↔ rh-lateraloccipital","VIS - VIS","pericalcarine - lateral occipital","Decreased"
1,24,1,24,-0.100045308845236,-0.10893927925736,-0.0088939704121232,-0.0816250854485831,0.0816250854485831,0.812,"S1_vs_S3","Negligible","Not Significant","Neither",0,"lateral orbitofrontal","medial","rh-lateralorbitofrontal","#000000","cortical",5,10,166.42,105.56,175.97,"Limbic","LS",220,248,164,23,"lingual","medial","rh-lingual","#e18c8c","cortical",1,2,149.93,115.02,82.742,"Visual","VIS",120,18,134,"rh-lateralorbitofrontal ↔ rh-lingual","LS - VIS","lateral orbitofrontal - lingual","Decreased"
2,24,2,24,-0.07867268366528,-0.115194013137551,-0.0365213294722705,-0.335177260631148,0.335177260631148,0.711,"S1_vs_S3","Small","Not Significant","Neither",1,"pars orbitalis","lateral","rh-parsorbitalis","#146432","cortical",7,17,161.1,83.404,181.14,"Default","DMN",205,62,78,23,"lingual","medial","rh-lingual","#e18c8c","cortical",1,2,149.93,115.02,82.742,"Visual","VIS",120,18,134,"rh-parsorbitalis ↔ rh-lingual","DMN - VIS","pars orbitalis - lingual","Decreased"
3,24,3,24,-0.0356421230788515,-0.0457509350917738,-0.0101088120129223,-0.0927743860282835,0.0927743860282835,0.996,"S1_vs_S3","Negligible","Not Significant","Neither",2,"frontal pole","medial","rh-frontalpole","#640064","cortical",5,10,157.01,117.77,211.57,"Limbic","LS",220,248,164,23,"lingual","medial","rh-lingual","#e18c8c","cortical",1,2,149.93,115.02,82.742,"Visual","VIS",120,18,134,"rh-frontalpole ↔ rh-lingual","LS - VIS","frontal pole - lingual","Decreased"
4,24,4,24,-0.120424591749431,-0.133298486039956,-0.0128738942905255,-0.118151137549075,0.118151137549075,0.809,"S1_vs_S3","Negligible","Not Significant","Neither",3,"medial orbitofrontal","medial","rh-medialorbitofrontal","#c8234b","cortical",5,10,162.58,123.5,184.02,"Limbic","LS",220,248,164,23,"lingual","medial","rh-lingual","#e18c8c","cortical",1,2,149.93,115.02,82.742,"Visual","VIS",120,18,134,"rh-medialorbitofrontal ↔ rh-lingual","LS - VIS","medial orbitofrontal - lingual","Decreased"
5,24,5,24,-0.0931730835781297,-0.104498111019125,-0.011325027440995,-0.103936295011587,0.103936295011587,0.834,"S1_vs_S3","Negligible","Not Significant","Neither",4,"pars triangularis","lateral","rh-parstriangularis","#dc3c14","cortical",6,8,142,77.526,176.15,"Frontoparietal","FP",230,148,34,23,"lingual","medial","rh-lingual","#e18c8c","cortical",1,2,149.93,115.02,82.742,"Visual","VIS",120,18,134,"rh-parstriangularis ↔ rh-lingual","FP - VIS","pars triangularis - lingual","Decreased"
6,24,6,24,-0.0987421398632185,-0.093771182037902,0.00497095782531659,0.0456213410266907,0.0456213410266907,0.952,"S1_vs_S3","Negligible","Not Significant","Neither",5,"pars opercularis","lateral","rh-parsopercularis","#dcb48c","cortical",6,12,128.89,81.037,161,"Frontoparietal","FP",230,148,34,23,"lingual","medial","rh-lingual","#e18c8c","cortical",1,2,149.93,115.02,82.742,"Visual","VIS",120,18,134,"rh-parsopercularis ↔ rh-lingual","FP - VIS","pars opercularis - lingual","Increased"
7,24,7,24,-0.0838311756508467,-0.14312224247127,-0.0592910668204236,-0.544148245530243,0.544148245530243,0.816,"S1_vs_S3","Medium","Not Significant","Neither",6,"rostral middle frontal","lateral","rh-rostralmiddlefrontal","#4b327d","cortical",6,8,134.57,95.262,194.35,"Frontoparietal","FP",230,148,34,23,"lingual","medial","rh-lingual","#e18c8c","cortical",1,2,149.93,115.02,82.742,"Visual","VIS",120,18,134,"rh-rostralmiddlefrontal ↔ rh-lingual","FP - VIS","rostral middle frontal - lingual","Decreased"
8,24,8,24,-0.140711755256298,-0.162751824154184,-0.0220400688978857,-0.202274397566059,0.202274397566059,0.932,"S1_vs_S3","Small","Not Significant","Neither",7,"superior frontal","medial","rh-superiorfrontal","#14dca0","cortical",7,16,104.96,117.04,174.33,"Default","DMN",205,62,78,23,"lingual","medial","rh-lingual","#e18c8c","cortical",1,2,149.93,115.02,82.742,"Visual","VIS",120,18,134,"rh-superiorfrontal ↔ rh-lingual","DMN - VIS","superior frontal - lingual","Decreased"
9,24,9,24,-0.0872408314384556,-0.09495120292376,-0.00771037148530439,-0.0707625168699034,0.0707625168699034,0.978,"S1_vs_S3","Negligible","Not Significant","Neither",8,"caudal middle frontal","lateral","rh-caudalmiddlefrontal","#641900","cortical",6,13,102.77,92.107,159.23,"Frontoparietal","FP",230,148,34,23,"lingual","medial","rh-lingual","#e18c8c","cortical",1,2,149.93,115.02,82.742,"Visual","VIS",120,18,134,"rh-caudalmiddlefrontal ↔ rh-lingual","FP - VIS","caudal middle frontal - lingual","Decreased"
10,24,10,24,-0.235849402465022,-0.139383608787935,0.0964657936770878,0.885322110024646,0.885322110024646,0.879,"S1_vs_S3","Large","Not Significant","Large Effect Only",9,"precentral","medial","rh-precentral","#3c14dc","cortical",2,3,102.39,87.604,137.66,"Somatomotor","SM",70,130,180,23,"lingual","medial","rh-lingual","#e18c8c","cortical",1,2,149.93,115.02,82.742,"Visual","VIS",120,18,134,"rh-precentral ↔ rh-lingual","SM - VIS","precentral - lingual","Increased"
11,24,11,24,-0.150529995938033,-0.0681813782705318,0.0823486176675013,0.755760660561705,0.755760660561705,0.851,"S1_vs_S3","Medium","Not Significant","Neither",10,"paracentral","medial","rh-paracentral","#3cdc3c","cortical",2,3,87.237,123.02,119.53,"Somatomotor","SM",70,130,180,23,"lingual","medial","rh-lingual","#e18c8c","cortical",1,2,149.93,115.02,82.742,"Visual","VIS",120,18,134,"rh-paracentral ↔ rh-lingual","SM - VIS","paracentral - lingual","Increased"
12,24,12,24,-0.121576537733612,-0.133815366468471,-0.0122388287348587,-0.112322775429037,0.112322775429037,0.811,"S1_vs_S3","Negligible","Not Significant","Neither",11,"rostral anterior cingulate","medial","rh-rostralanteriorcingulate","#50148c","cortical",7,16,145.08,123.99,181.15,"Default","DMN",205,62,78,23,"lingual","medial","rh-lingual","#e18c8c","cortical",1,2,149.93,115.02,82.742,"Visual","VIS",120,18,134,"rh-rostralanteriorcingulate ↔ rh-lingual","DMN - VIS","rostral anterior cingulate - lingual","Decreased"
13,24,13,24,-0.143621776213767,-0.119102348807542,0.0245194274062253,0.225028897606338,0.225028897606338,0.948,"S1_vs_S3","Small","Not Significant","Neither",12,"caudal anterior cingulate","medial","rh-caudalanteriorcingulate","#7d64a0","cortical",4,8,121.5,124.53,165.79,"Ventral Attention","VA",196,58,250,23,"lingual","medial","rh-lingual","#e18c8c","cortical",1,2,149.93,115.02,82.742,"Visual","VIS",120,18,134,"rh-caudalanteriorcingulate ↔ rh-lingual","VA - VIS","caudal anterior cingulate - lingual","Increased"
14,24,14,24,-0.224765209059276,-0.119441209729431,0.105323999329845,0.966618961691911,0.966618961691911,0.98,"S1_vs_S3","Large","Not Significant","Large Effect Only",13,"posterior cingulate","medial","rh-posteriorcingulate","#dcb4dc","cortical",2,3,107.1,124.29,127.69,"Somatomotor","SM",70,130,180,23,"lingual","medial","rh-lingual","#e18c8c","cortical",1,2,149.93,115.02,82.742,"Visual","VIS",120,18,134,"rh-posteriorcingulate ↔ rh-lingual","SM - VIS","posterior cingulate - lingual","Increased"
15,24,15,24,0.0928247995521238,0.0740830116519427,-0.0187417879001811,-0.172004174505265,0.172004174505265,1,"S1_vs_S3","Negligible","Not Significant","Neither",14,"isthmus cingulate","medial","rh-isthmuscingulate","#8c148c","cortical",7,16,125.08,123.11,103.98,"Default","DMN",205,62,78,23,"lingual","medial","rh-lingual","#e18c8c","cortical",1,2,149.93,115.02,82.742,"Visual","VIS",120,18,134,"rh-isthmuscingulate ↔ rh-lingual","DMN - VIS","isthmus cingulate - lingual","Decreased"
16,24,16,24,-0.229906358341193,-0.105129079906617,0.124777278434576,1.14515290048425,1.14515290048425,0.952,"S1_vs_S3","Large","Not Significant","Large Effect Only",15,"postcentral","medial","rh-postcentral","#dc1414","cortical",2,4,107.64,82.426,125.71,"Somatomotor","SM",70,130,180,23,"lingual","medial","rh-lingual","#e18c8c","cortical",1,2,149.93,115.02,82.742,"Visual","VIS",120,18,134,"rh-postcentral ↔ rh-lingual","SM - VIS","postcentral - lingual","Increased"
17,24,17,24,-0.157445473820929,-0.0631291974993114,0.0943162763216175,0.865594752086248,0.865594752086248,0.913,"S1_vs_S3","Large","Not Significant","Large Effect Only",16,"supramarginal","lateral","rh-supramarginal","#50a014","cortical",4,7,116.4,75.537,113.26,"Ventral Attention","VA",196,58,250,23,"lingual","medial","rh-lingual","#e18c8c","cortical",1,2,149.93,115.02,82.742,"Visual","VIS",120,18,134,"rh-supramarginal ↔ rh-lingual","VA - VIS","supramarginal - lingual","Increased"
18,24,18,24,0.0408785393959376,0.0719956289041403,0.0311170895082028,0.285579440039077,0.285579440039077,0.409,"S1_vs_S3","Small","Not Significant","Neither",17,"superior parietal","medial","rh-superiorparietal","#14b48c","cortical",3,5,94.215,106.76,80.907,"Dorsal Attention","DA",0,118,14,23,"lingual","medial","rh-lingual","#e18c8c","cortical",1,2,149.93,115.02,82.742,"Visual","VIS",120,18,134,"rh-superiorparietal ↔ rh-lingual","DA - VIS","superior parietal - lingual","Increased"
19,24,19,24,0.0199624193479499,0.0343868024525855,0.0144243831046355,0.13238086578904,0.13238086578904,0.961,"S1_vs_S3","Negligible","Not Significant","Neither",18,"inferior parietal","lateral","rh-inferiorparietal","#dc3cdc","cortical",7,16,117.83,83.744,82.615,"Default","DMN",205,62,78,23,"lingual","medial","rh-lingual","#e18c8c","cortical",1,2,149.93,115.02,82.742,"Visual","VIS",120,18,134,"rh-inferiorparietal ↔ rh-lingual","DMN - VIS","inferior parietal - lingual","Increased"
20,24,20,24,0.145001424838973,0.129620661483043,-0.0153807633559301,-0.141158117805401,0.141158117805401,0.87,"S1_vs_S3","Negligible","Not Significant","Neither",19,"precuneus","medial","rh-precuneus","#a08cb4","cortical",7,11,110.78,120.23,88.356,"Default","DMN",205,62,78,23,"lingual","medial","rh-lingual","#e18c8c","cortical",1,2,149.93,115.02,82.742,"Visual","VIS",120,18,134,"rh-precuneus ↔ rh-lingual","DMN - VIS","precuneus - lingual","Decreased"
21,24,21,24,0.357111740800295,0.256637280703871,-0.100474460096424,-0.922111948966226,0.922111948966226,0.382,"S1_vs_S3","Large","Not Significant","Large Effect Only",20,"cuneus","medial","rh-cuneus","#dc1464","cortical",1,2,126.55,120.01,67.225,"Visual","VIS",120,18,134,23,"lingual","medial","rh-lingual","#e18c8c","cortical",1,2,149.93,115.02,82.742,"Visual","VIS",120,18,134,"rh-cuneus ↔ rh-lingual","VIS - VIS","cuneus - lingual","Decreased"
22,24,22,24,0.456033562943533,0.280521234657903,-0.17551232828563,-1.61077765382113,1.61077765382113,0.121,"S1_vs_S3","Large","Not Significant","Large Effect Only",21,"pericalcarine","medial","rh-pericalcarine","#78643c","cortical",1,2,141.12,116.39,66.125,"Visual","VIS",120,18,134,23,"lingual","medial","rh-lingual","#e18c8c","cortical",1,2,149.93,115.02,82.742,"Visual","VIS",120,18,134,"rh-pericalcarine ↔ rh-lingual","VIS - VIS","pericalcarine - lingual","Decreased"
23,24,23,24,0.360142375384872,0.235140795739257,-0.125001579645615,-1.14721144179582,1.14721144179582,0.29,"S1_vs_S3","Large","Not Significant","Large Effect Only",22,"lateral occipital","medial","rh-lateraloccipital","#141e8c","cortical",1,1,146.65,96.814,58.337,"Visual","VIS",120,18,134,23,"lingual","medial","rh-lingual","#e18c8c","cortical",1,2,149.93,115.02,82.742,"Visual","VIS",120,18,134,"rh-lateraloccipital ↔ rh-lingual","VIS - VIS","lateral occipital - lingual","Decreased"
1,25,1,25,-0.0983881295530251,-0.0555617168988584,0.0428264126541668,0.393042637918798,0.393042637918798,0.526,"S1_vs_S3","Small","Not Significant","Neither",0,"lateral orbitofrontal","medial","rh-lateralorbitofrontal","#000000","cortical",5,10,166.42,105.56,175.97,"Limbic","LS",220,248,164,24,"fusiform","medial","rh-fusiform","#b4dc8c","cortical",1,1,171.77,96.248,108.3,"Visual","VIS",120,18,134,"rh-lateralorbitofrontal ↔ rh-fusiform","LS - VIS","lateral orbitofrontal - fusiform","Increased"
2,25,2,25,-0.0590332159018981,-0.0928243229071727,-0.0337911070052746,-0.310120437656067,0.310120437656067,0.61,"S1_vs_S3","Small","Not Significant","Neither",1,"pars orbitalis","lateral","rh-parsorbitalis","#146432","cortical",7,17,161.1,83.404,181.14,"Default","DMN",205,62,78,24,"fusiform","medial","rh-fusiform","#b4dc8c","cortical",1,1,171.77,96.248,108.3,"Visual","VIS",120,18,134,"rh-parsorbitalis ↔ rh-fusiform","DMN - VIS","pars orbitalis - fusiform","Decreased"
3,25,3,25,-0.0408047657976005,-0.0425841068483587,-0.00177934105075821,-0.0163300369329246,0.0163300369329246,0.99,"S1_vs_S3","Negligible","Not Significant","Neither",2,"frontal pole","medial","rh-frontalpole","#640064","cortical",5,10,157.01,117.77,211.57,"Limbic","LS",220,248,164,24,"fusiform","medial","rh-fusiform","#b4dc8c","cortical",1,1,171.77,96.248,108.3,"Visual","VIS",120,18,134,"rh-frontalpole ↔ rh-fusiform","LS - VIS","frontal pole - fusiform","Decreased"
4,25,4,25,-0.133234920952474,-0.068928295635981,0.0643066253164926,0.590178912582604,0.590178912582604,0.353,"S1_vs_S3","Medium","Not Significant","Neither",3,"medial orbitofrontal","medial","rh-medialorbitofrontal","#c8234b","cortical",5,10,162.58,123.5,184.02,"Limbic","LS",220,248,164,24,"fusiform","medial","rh-fusiform","#b4dc8c","cortical",1,1,171.77,96.248,108.3,"Visual","VIS",120,18,134,"rh-medialorbitofrontal ↔ rh-fusiform","LS - VIS","medial orbitofrontal - fusiform","Increased"
5,25,5,25,-0.0987402217190743,-0.106172939548475,-0.00743271782940036,-0.0682143294644915,0.0682143294644915,0.893,"S1_vs_S3","Negligible","Not Significant","Neither",4,"pars triangularis","lateral","rh-parstriangularis","#dc3c14","cortical",6,8,142,77.526,176.15,"Frontoparietal","FP",230,148,34,24,"fusiform","medial","rh-fusiform","#b4dc8c","cortical",1,1,171.77,96.248,108.3,"Visual","VIS",120,18,134,"rh-parstriangularis ↔ rh-fusiform","FP - VIS","pars triangularis - fusiform","Decreased"
6,25,6,25,-0.117062727760207,-0.114874467891401,0.00218825986880671,0.0200829202817656,0.0200829202817656,0.983,"S1_vs_S3","Negligible","Not Significant","Neither",5,"pars opercularis","lateral","rh-parsopercularis","#dcb48c","cortical",6,12,128.89,81.037,161,"Frontoparietal","FP",230,148,34,24,"fusiform","medial","rh-fusiform","#b4dc8c","cortical",1,1,171.77,96.248,108.3,"Visual","VIS",120,18,134,"rh-parsopercularis ↔ rh-fusiform","FP - VIS","pars opercularis - fusiform","Increased"
